decision_step,minute,c_uf,v_buf,c_aver,m_fp,price,q_uf,q_fp,q_fp_cmd,energy_cost_step,total_energy_cost,reward,safety_violation,fp_busy,fp_downtime_remain,fp_cycle_mass,fp_total_cycles,fp_batch_triggered
119,595,0.6743894815444946,3.2366175651550293,0.6729358434677124,200.00286865234375,1.0399999618530273,7.851571083068848,2.638226318359375,3.2977828979492188,2.6107202283567426,266.50473938685866,-2.044594668123741,False,True,9,0.0028666292831758255,10,True
120,600,0.6750114560127258,3.8185513019561768,0.6732160449028015,200.00286865234375,1.0399999618530273,6.983205795288086,0.0,2.787294626235962,2.607083173138541,269.1118225599972,-2.346374855824687,False,True,4,0.0028666292831758255,10,False
121,605,0.6747837066650391,4.610671043395996,0.6735260486602783,200.1269073486328,1.0399999618530273,10.575654983520508,1.070215606689453,5.351078033447266,2.6252997092958847,271.7371222692931,-2.2387343966902336,False,False,0,0.1269019709592385,10,False
122,610,0.6754395365715027,4.737208843231201,0.6737268567085266,200.77650451660156,1.0399999618530273,7.121245384216309,5.602794170379639,5.602794170379639,2.611511159024654,274.3486334283177,-1.7007586260055039,False,False,0,0.7765033880759233,10,False
123,615,0.6758279204368591,4.905471324920654,0.6739830374717712,201.47592163085938,1.0399999618530273,8.047422409057617,6.028271198272705,6.028271198272705,2.6158218254255203,276.96445525374327,-1.654822235222222,False,False,0,1.4759207957366698,10,False
124,620,0.6765285730361938,5.0452799797058105,0.674225926399231,202.054443359375,1.0399999618530273,6.660182952880859,4.982478141784668,4.982478141784668,2.608957784927685,279.57341303867094,-1.7695405317507644,False,False,0,2.0544422704208216,10,False
125,625,0.6771031022071838,5.313633918762207,0.6745120882987976,202.4968719482422,1.0399999618530273,7.0276408195495605,3.8073947429656982,3.8073947429656982,2.608474365697486,282.1818874043684,-1.9051900507980504,False,False,0,2.4968791487505086,10,False
126,630,0.6775619983673096,5.424097537994385,0.674833357334137,203.22067260742188,1.159999966621399,7.5484185218811035,6.222856044769287,6.222856044769287,2.6144259120974658,284.79631331646584,-1.629191196160579,False,False,0,3.220671273477649,10,False
127,635,0.6776901483535767,5.46962308883667,0.6752082109451294,204.23312377929688,1.159999966621399,9.241652488708496,8.69534683227539,8.69534683227539,2.934987815297643,287.7313011317635,-1.629041773581985,False,False,0,4.233118533663543,10,False
128,640,0.6778604984283447,5.253800392150879,0.6755715608596802,205.64828491210938,1.159999966621399,9.550467491149902,12.140339851379395,12.140339851379395,2.965595350108284,290.69689648187176,-1.2538713623577533,False,False,0,5.648282986403245,10,False
129,645,0.6777256727218628,5.057598114013672,0.6759508848190308,207.26060485839844,1.159999966621399,11.461440086364746,13.815866470336914,13.815866470336914,3.001820301125126,293.698716782997,-1.089308912818312,False,False,0,7.260612344597547,10,False
130,650,0.6778542995452881,4.7108025550842285,0.6762735843658447,209.02317810058594,1.159999966621399,10.92543888092041,15.08698558807373,15.08698558807373,3.0173584115545045,296.7160751945515,-0.953054073468925,False,False,0,9.023180841527676,10,False
131,655,0.6775407791137695,4.556746482849121,0.6765769720077515,210.82151794433594,1.159999966621399,13.529121398925781,15.377795219421387,15.377795219421387,3.049688354387612,299.76576354893905,-0.9463843514339869,False,False,0,10.82151600904254,10,False
132,660,0.6781182289123535,4.404018878936768,0.6768050789833069,212.1950225830078,1.159999966621399,9.903057098388672,11.735786437988281,11.735786437988281,2.9635297080122616,302.7292932569513,-1.293671352941145,False,False,0,12.19502139331243,10,False
133,665,0.6786462664604187,4.268191337585449,0.6770957112312317,213.54356384277344,1.159999966621399,9.883570671081543,11.513504028320312,11.513504028320312,2.9611112350644992,305.6904044920158,-1.3164572759407407,False,False,0,13.543564228929739,10,False
134,670,0.6796788573265076,3.987152338027954,0.6774011254310608,214.7846221923828,1.159999966621399,7.213975429534912,10.586441040039062,10.586441040039062,2.9388035407657718,308.62920803278155,-1.4038582233363255,False,False,0,14.784629192282608,10,False
135,675,0.6806266903877258,3.9431025981903076,0.6778010129928589,215.66860961914062,1.159999966621399,7.00380802154541,7.532404899597168,7.532404899597168,2.918810514619058,311.54801854740055,-1.7429546141146925,False,False,0,15.668604041325068,10,False
136,680,0.6816062331199646,3.9395461082458496,0.6782447099685669,216.42849731445312,1.159999966621399,6.424056053161621,6.466734886169434,6.466734886169434,2.9130098862551774,314.46102843365577,-1.8618224683815332,False,False,0,16.428490470573195,10,False
137,685,0.6823440194129944,3.9808990955352783,0.6787928342819214,217.2206268310547,1.159999966621399,7.227316379547119,6.731080532073975,6.731080532073975,2.9164936287574914,317.3775220624132,-1.8327067819736924,False,False,0,17.220627954481245,10,False
138,690,0.6834079027175903,3.9649105072021484,0.6792640089988708,217.89825439453125,0.75,5.55710506439209,5.74896764755249,5.74896764755249,2.9088008010847273,320.286322863498,-1.940295068914164,False,False,0,17.898253606543335,10,False
139,695,0.6840153932571411,3.9869439601898193,0.679925799369812,218.74110412597656,0.75,7.4029669761657715,7.138566493988037,7.138566493988037,1.8870513744895747,322.1733742379875,-0.855498152843289,False,False,0,18.741101690740663,10,False
140,700,0.6849357485771179,3.8832130432128906,0.6804943680763245,219.5994110107422,0.75,6.010894298553467,7.255664825439453,7.255664825439453,1.8845218004669686,324.0578960384546,-0.8377678111771416,False,False,0,19.599403499983794,10,False
141,705,0.6857020854949951,4.072713375091553,0.6811466217041016,220.10877990722656,0.75,6.573674201965332,4.299668598175049,7.166114330291748,1.88288206116354,325.94077809961806,-1.1852233734052058,False,True,8,0.10877398162577379,11,True
142,710,0.6868475675582886,4.464251518249512,0.6816107034683228,220.10877990722656,0.75,4.698456764221191,0.0,6.184769153594971,1.8765558114501222,327.81733391106815,-1.68890023030511,False,True,3,0.10877398162577379,11,False
143,715,0.6876110434532166,4.7187066078186035,0.682216227054596,220.4838409423828,0.75,6.2057390213012695,3.1522775650024415,7.8806939125061035,1.8817954238460475,329.6991293349142,-1.318556172736396,False,False,0,0.4838336903508207,11,False
144,720,0.6886500120162964,4.581050872802734,0.6827351450920105,221.26593017578125,0.75,4.913629531860352,6.565499782562256,6.565499782562256,1.8814207180250495,331.5805500529392,-0.9111885467781842,False,False,0,1.2659237897951812,11,False
145,725,0.6897200345993042,4.498267650604248,0.6832709312438965,221.9261474609375,0.75,4.540073871612549,5.53347110748291,5.53347110748291,1.8791822885065457,333.45973234144583,-1.0310448539068329,False,False,0,1.9261429955442395,11,False
146,730,0.6908091306686401,4.468006134033203,0.6838195323944092,222.47549438476562,0.75,4.233436107635498,4.596575736999512,4.596575736999512,1.8777307649596158,335.33746310640555,-1.1406104767323382,False,False,0,2.4754902072755556,11,False
147,735,0.691749095916748,4.446255207061768,0.6844791769981384,223.07904052734375,0.75,4.77991247177124,5.040924072265625,5.040924072265625,1.8787388153251077,337.21620192173066,-1.087312082894187,False,False,0,3.0790430581739656,11,False
148,740,0.6925714612007141,4.3975934982299805,0.6852418780326843,223.7919158935547,0.75,5.357220649719238,5.941161632537842,5.941161632537842,1.8807453503030602,339.0969472720336,-0.9797970963068168,False,False,0,3.791916777139903,11,False
149,745,0.6933850049972534,4.3247551918029785,0.686042308807373,224.56004333496094,0.75,5.5122971534729,6.386356830596924,6.386356830596924,1.8817839760941288,340.9787312481278,-0.9254809786348748,False,False,0,4.560041376989744,11,False
150,750,0.6944976449012756,4.226529598236084,0.6866698265075684,225.1943817138672,0.75,4.083559036254883,5.262265682220459,5.262265682220459,1.8784111463956064,342.85714239452335,-1.056229550146021,False,False,0,5.194381858599769,11,False
151,755,0.6954302191734314,4.018886089324951,0.6874632835388184,226.07208251953125,0.75,4.7739176750183105,7.265636920928955,7.265636920928955,1.8829219676584883,344.7400643621818,-0.8169240340926862,False,False,0,6.072087595399722,11,False
152,760,0.6959694027900696,3.8939266204833984,0.6886025071144104,227.0786590576172,0.75,6.808785915374756,8.308300971984863,8.308300971984863,1.8891399211216284,346.6292042833034,-0.6936606241780539,False,False,0,7.078652900231134,11,False
153,765,0.6969969868659973,3.7452027797698975,0.6893983483314514,227.8638153076172,0.75,4.676385402679443,6.46107292175293,6.46107292175293,1.8809572472969665,348.5101615306003,-0.9076988993642059,False,False,0,7.863815523434198,11,False
154,770,0.6979597210884094,3.5573489665985107,0.6902779936790466,228.72750854492188,0.75,4.834964752197266,7.089210033416748,7.089210033416748,1.8825382084945577,350.392699739095,-0.8305909241497926,False,False,0,8.727508986929507,11,False
155,775,0.6988386511802673,3.198134660720825,0.691302478313446,229.88876342773438,0.75,5.193739891052246,9.504310607910156,9.504310607910156,1.89118111033656,352.2838808494315,-0.540801697687862,False,False,0,9.88877028854455,11,False
156,780,0.6995639204978943,2.951127767562866,0.6925479769706726,230.9913787841797,0.75,6.0292229652404785,8.993307113647461,8.993307113647461,1.8902160953673124,354.17409694479875,-0.598582295043184,False,False,0,10.991382479331946,11,False
157,785,0.700386643409729,2.7857983112335205,0.6937298774719238,231.93505859375,0.75,5.684155464172363,7.668107986450195,7.668107986450195,1.8851490257390622,356.05924597053775,-0.752961650939769,False,False,0,11.935054951557333,11,False
158,790,0.7011403441429138,2.4914374351501465,0.6950262188911438,233.12393188476562,0.75,6.091956615447998,9.624287605285645,9.624287605285645,1.8930108205589034,357.95225679109666,-0.5148300386259643,False,False,0,13.123934651434382,11,False
159,795,0.7016791701316833,2.0749876499176025,0.6966286897659302,234.6592254638672,0.75,7.376913547515869,12.374311447143555,12.374311447143555,1.9120952450419644,359.86435203613854,-0.1855980469180334,False,False,0,14.659222325054117,11,False
160,800,0.7020284533500671,1.6347514390945435,0.698459267616272,236.41372680664062,0.75,8.784292221069336,14.06712532043457,14.06712532043457,1.930817827506971,361.79516986364564,0.016772029623411955,False,False,0,16.413730399433803,11,False
161,805,0.7024866938591003,1.2218319177627563,0.700117290019989,238.12588500976562,0.75,8.698317527770996,13.653351783752441,13.653351783752441,1.9266112198775873,363.7217810835232,-0.02179982766987787,False,False,0,18.125880669653753,11,False
162,810,0.7031076550483704,0.8187657594680786,0.7015978693962097,239.75210571289062,0.75,8.068662643432617,12.90545654296875,12.90545654296875,1.9181285904537981,365.6399096739769,-0.1000892755651237,False,False,0,19.752107125497048,11,False
163,815,0.7037860751152039,1.2962355613708496,0.702558696269989,240.0113983154297,0.75,7.78171443939209,2.0520771026611326,10.260385513305664,1.885611157926148,367.52552083190307,-1.4482451438473487,False,True,6,0.01140029729040748,12,True
164,820,0.7045807242393494,1.8849626779556274,0.7030930519104004,240.0113983154297,0.75,7.064725399017334,0.0,16.17296600341797,1.8802890432260626,369.40580987512914,-1.6922601389034564,False,True,1,0.01140029729040748,12,False
165,825,0.7057226300239563,0.8706055283546448,0.7037291526794434,242.17642211914062,0.75,4.870827674865723,17.043113708496094,21.303892135620117,2.003584800902532,371.40939467603164,-1.6300245260277655,False,False,0,2.1764227320968246,12,False
166,830,0.7064449191093445,0.11145485192537308,0.7064449191093445,244.1905975341797,0.75,6.687291145324707,17.380107879638672,17.380107879638672,1.9655823832643835,373.3749770592961,-541.6078902918549,False,False,0,4.190595895634829,12,False
167,835,0.7065937519073486,0.16686350107192993,0.7065937519073486,245.3896026611328,0.75,10.011810302734375,11.76358699798584,11.76358699798584,1.916749302533751,375.29172636182994,-901.6291541497249,False,False,0,5.389598677578732,12,False
168,840,0.706891655921936,0.18168972432613373,0.7068849205970764,246.63343811035156,0.75,9.868060111999512,9.690145492553711,9.690145492553711,1.9043358039292733,377.19606216575914,-901.614395653706,False,False,0,6.633430800458939,12,False
169,845,0.7072917222976685,0.16096800565719604,0.7072917222976685,247.90640258789062,0.75,9.658080101013184,15.081186294555664,15.081186294555664,1.9447649753143428,379.14082714107354,-901.6484510527989,False,False,0,7.906398612759375,12,False
170,850,0.7078109383583069,0.15208055078983307,0.7078109383583069,249.09426879882812,0.75,9.124833106994629,16.608755111694336,16.608755111694336,1.9615309005388841,381.1023580416124,-901.6703487388415,False,False,0,9.094262008302195,12,False
171,855,0.7084702253341675,0.13763423264026642,0.7084702253341675,250.1811065673828,0.75,8.25805377960205,10.295759201049805,10.295759201049805,1.9013453858278502,383.0037034274402,-901.6242635232566,False,False,0,10.181103558157872,12,False
172,860,0.7089926600456238,0.1478378027677536,0.7089926600456238,251.31085205078125,0.75,8.870267868041992,11.131800651550293,11.131800651550293,1.9080905802194958,384.91179400765975,-901.6269013906364,False,False,0,11.310855202672201,12,False
173,865,0.7091881036758423,0.18082429468631744,0.7091881036758423,252.66250610351562,0.75,10.849457740783691,16.66487693786621,16.66487693786621,1.9700552346961024,386.8818492423559,-901.6649176930919,False,False,0,12.66250542935515,12,False
174,870,0.709969162940979,0.12766282260417938,0.709969162940979,253.73678588867188,0.75,7.659769058227539,9.522393226623535,9.522393226623535,1.8959013304177053,388.77775057277364,-901.6203692666486,False,False,0,13.736779563446959,12,False
175,875,0.710600733757019,0.1350279152393341,0.710600733757019,254.776611328125,0.75,8.101675033569336,10.595599174499512,10.595599174499512,1.9024842121130268,390.6802347848866,-901.6290487169739,False,False,0,14.776617987544824,12,False
176,880,0.7108308672904968,0.17241384088993073,0.7108308672904968,256.0626220703125,0.75,10.344830513000488,16.509519577026367,16.509519577026367,1.9654016726014276,392.64563645748797,-901.6659808903597,False,False,0,16.06262567481491,12,False
177,885,0.7114660739898682,0.1364779770374298,0.7114660739898682,257.1841125488281,0.75,8.188678741455078,11.065999031066895,11.065999031066895,1.905459188806893,394.551095646295,-901.6251940484145,False,False,0,17.184115943710594,12,False
178,890,0.7118673324584961,0.15562310814857483,0.7118673324584961,258.37109375,0.75,9.337386131286621,13.226221084594727,13.226221084594727,1.9251548054206333,396.47625045171554,-901.6376816233624,False,False,0,18.371087212662417,12,False
179,895,0.7118880152702332,0.19608432054519653,0.7118880152702332,259.8421936035156,0.75,11.765059471130371,16.999711990356445,16.999711990356445,1.9799934376011172,398.45624388931657,-901.6643061582989,False,False,0,19.842186406938765,12,False
180,900,0.712006688117981,0.9774582982063293,0.7119539380073547,260.1490783691406,0.75,11.729499816894531,3.4214126586914064,17.10706329345703,1.915626813867053,400.3718707031836,-181.69951167359267,False,True,6,0.14909214303463614,13,True
181,905,0.7129666805267334,1.5380598306655884,0.7121884822845459,260.1490783691406,0.75,6.7272186279296875,0.0,13.787456512451172,1.879566651659217,402.2514373548429,-1.6916099864932954,False,True,1,0.14909214303463614,13,False
182,910,0.7141293287277222,0.571641743183136,0.7127574682235718,262.2666931152344,0.75,4.613980770111084,16.21099853515625,20.263748168945312,1.9856369635755164,404.2370743184185,-1.6176663313338069,False,False,0,2.266678841586611,13,False
183,915,0.7147054076194763,0.1201515942811966,0.7147054076194763,263.92193603515625,0.75,7.209095478057861,22.910545349121094,22.910545349121094,2.077832577910654,406.31490689632926,-901.7376284697413,False,False,0,3.9219394713160796,13,False
184,920,0.7150138020515442,0.1457478553056717,0.7150138020515442,265.03253173828125,0.75,8.744871139526367,9.401063919067383,9.401063919067383,1.8986568867951894,408.2135637831246,-901.6199443947216,False,False,0,5.032524513741635,13,False
185,925,0.7147557139396667,0.20881091058254242,0.7147557139396667,266.5822448730469,0.75,12.528655052185059,12.789338111877441,12.789338111877441,1.9388050179442562,410.152368801069,-901.6209479111903,False,False,0,6.58223207573468,13,False
186,930,0.7152630090713501,0.14518007636070251,0.7152630090713501,267.8297119140625,0.75,8.71080493927002,10.657499313354492,10.657499313354492,1.904765939452041,412.0571347405209,-901.6144905727507,False,False,0,7.829716735186423,13,False
187,935,0.7158188223838806,0.13573850691318512,0.7158188223838806,268.9188232421875,0.75,8.144309997558594,14.035578727722168,14.035578727722168,1.9284471082187247,413.9855818487396,-901.64847501373,False,False,0,8.918809031021908,13,False
188,940,0.7162885069847107,0.13994567096233368,0.7162885069847107,270.0213623046875,0.75,8.396739959716797,12.924515724182129,12.924515724182129,1.9192857545244089,415.904867603264,-901.6391519347579,False,False,0,10.021374584946727,13,False
189,945,0.7163404226303101,0.18153707683086395,0.7163404226303101,271.39556884765625,0.75,10.892224311828613,16.577768325805664,16.577768325805664,1.9690986865977325,417.87396628986187,-901.6622523896043,False,False,0,11.395579939117113,13,False
190,950,0.7167313098907471,0.15322287380695343,0.7167313098907471,272.6568298339844,0.75,9.19337272644043,11.653218269348145,11.653218269348145,1.9126068104236271,419.7865731002855,-901.6204469253076,False,False,0,12.656819990036809,13,False
191,955,0.7167221903800964,0.19382834434509277,0.7167221903800964,274.1319885253906,0.75,11.629700660705566,16.250574111938477,16.250574111938477,1.9689713572941026,421.7555444575797,-901.6540595926743,False,False,0,14.132002851166874,13,False
192,960,0.7164539694786072,0.23002669215202332,0.7164539694786072,275.90106201171875,1.0399999618530273,13.80160140991211,17.628650665283203,17.628650665283203,2.0042780901525568,423.7598225477322,-901.662324974117,False,False,0,15.901069188920133,13,False
193,965,0.7165215611457825,0.20631785690784454,0.7165215611457825,277.5763854980469,1.0399999618530273,12.379071235656738,16.90873908996582,16.90873908996582,2.7493918511527857,426.5092143988849,-902.3404268051303,False,False,0,17.576392450259902,13,False
194,970,0.7169886827468872,0.16429707407951355,0.7169886827468872,278.9482116699219,1.0399999618530273,9.857824325561523,12.858872413635254,12.858872413635254,2.668276787625289,429.17749118651017,-902.2917039619168,False,False,0,18.948206787083734,13,False
195,975,0.7169379591941833,0.42485252022743225,0.7169404625892639,280.22265625,1.0399999618530273,12.745575904846191,12.671881866455077,15.839852333068848,2.7153676382823497,431.8928588247925,-722.3418746892671,False,True,9,0.22265910192089677,14,True
196,980,0.7172291874885559,1.3264787197113037,0.7170603275299072,280.22265625,1.0399999618530273,10.819514274597168,0.0,16.751617431640625,2.6263442978352773,434.5192031226278,-2.3637098680517497,False,True,4,0.22265910192089677,14,False
197,985,0.7182190418243408,1.3805656433105469,0.7172926068305969,280.9349060058594,1.0399999618530273,6.020458221435547,5.371414566040039,26.857072830200195,2.692645121999555,437.2118482446274,-2.3664013785937397,False,False,0,0.9348994919941447,14,False
198,990,0.719132661819458,0.08960738778114319,0.719132661819458,283.7050476074219,1.0399999618530273,5.376443386077881,29.343507766723633,29.343507766723633,3.177794137543735,440.3896423821712,-542.6384025434583,False,False,0,3.705051746132767,14,False
199,995,0.719075083732605,0.17672643065452576,0.719075083732605,284.9798278808594,1.0399999618530273,10.603586196899414,14.167922973632812,14.167922973632812,2.6894706948940232,443.0791130770652,-902.3185416325892,False,False,0,4.979826656324519,14,False
200,1000,0.7177497148513794,0.7774497270584106,0.7179931998252869,286.6156005859375,1.0399999618530273,19.493751525878906,12.705443382263184,12.705443382263184,2.800722412284081,445.87983548934915,-362.3897880683897,False,False,0,6.615602939649591,14,False
201,1005,0.718127965927124,0.5782366991043091,0.718030571937561,288.3546142578125,1.0399999618530273,10.694076538085938,13.084632873535156,13.084632873535156,2.6763816689283875,448.55621715827766,-2.2696221045882012,False,False,0,8.354620407741436,14,False
202,1010,0.7182900905609131,0.1922655552625656,0.7182900905609131,290.5044860839844,1.0399999618530273,11.535933494567871,19.11341094970703,19.11341094970703,2.7907187132141233,451.3469358714917,-902.3396575011543,False,False,0,10.504487166971842,14,False
203,1015,0.7188676595687866,0.14403221011161804,0.7188676595687866,291.7320556640625,1.0399999618530273,8.641932487487793,11.48131275177002,11.48131275177002,2.647841600149816,453.99477747164156,-902.2848517905204,False,False,0,11.732057787151689,14,False
204,1020,0.7188930511474609,0.19172897934913635,0.7188930511474609,293.1889953613281,1.0399999618530273,11.503738403320312,12.940604209899902,12.940604209899902,2.6809443172407583,456.67572178888236,-902.2962958960735,False,False,0,13.188982655191978,14,False
205,1025,0.7186523079872131,0.22381235659122467,0.7186523079872131,294.9269714355469,1.0399999618530273,13.428741455078125,14.69643497467041,14.69643497467041,2.7225529464608984,459.39827473534336,-902.3112597075852,False,False,0,14.926956958062192,14,False
206,1030,0.7188928127288818,0.17943601310253143,0.7188928127288818,296.4322509765625,1.0399999618530273,10.76616096496582,14.11608600616455,14.11608600616455,2.6899216308515146,462.08819636619495,-902.3005064100834,False,False,0,16.43224517909971,14,False
207,1035,0.7193863987922668,0.14666388928890228,0.7193863987922668,297.6583251953125,1.0399999618530273,8.799833297729492,10.453264236450195,10.453264236450195,2.64014885466159,464.7283452208566,-902.2780486263692,False,False,0,17.65831196442656,14,False
208,1040,0.7193519473075867,0.19348956644535065,0.7193519473075867,299.1329650878906,1.0399999618530273,11.609374046325684,13.520940780639648,13.520940780639648,2.6887563974762423,467.4171016183328,-902.3019092903222,False,False,0,19.132955307006966,14,False
209,1045,0.719194769859314,0.6326566934585571,0.7192214727401733,300.1183166503906,1.0399999618530273,12.653133392333984,8.519209671020509,14.19868278503418,2.681193148257449,470.0982947665903,-542.3342453798273,False,True,8,0.11831097706232185,15,True
210,1050,0.7193622589111328,1.5389611721038818,0.7192667722702026,300.1183166503906,1.0399999618530273,10.875654220581055,0.0,15.97357177734375,2.6267565126661383,472.7250512792565,-2.3640808613995246,False,True,3,0.11831097706232185,15,False
211,1055,0.7201892137527466,1.3624424934387207,0.7194526791572571,301.2551574707031,1.0399999618530273,6.39867639541626,8.516901397705078,21.292253494262695,2.6932554483691984,475.41830672762563,-2.332981544924281,False,False,0,1.2551654596622939,15,False
212,1060,0.7210289835929871,0.650849461555481,0.7200009226799011,303.10491943359375,1.0399999618530273,5.307487964630127,13.846603393554688,13.846603393554688,2.6634810453747333,478.0817877730005,-2.2491529638128673,False,False,0,3.1049151724672015,15,False
213,1065,0.7212827801704407,0.3746841549873352,0.7210025191307068,304.6356201171875,1.0399999618530273,8.115333557128906,11.429317474365234,11.429317474365234,2.645068556313545,480.72685632931416,-542.2581048638691,False,False,0,4.635625632630763,15,False
214,1070,0.7210653424263,0.35844364762306213,0.7210912108421326,306.1557312011719,1.0399999618530273,11.132001876831055,11.326888084411621,11.326888084411621,2.661740495578837,483.38859682489306,-902.273958862113,False,False,0,6.155720431481086,15,False
215,1075,0.721085250377655,0.33548504114151,0.7210803627967834,307.57708740234375,1.0399999618530273,10.316679000854492,10.592182159423828,10.592182159423828,2.649863762108422,486.03846058700134,-902.2711671181391,False,False,0,7.577098778462187,15,False
216,1080,0.7211369276046753,0.21561112999916077,0.7211334109306335,309.1589050292969,1.0399999618530273,10.34856128692627,11.78704833984375,11.78704833984375,2.6602922309928294,488.69875281799415,-902.2677177022133,False,False,0,9.15891509946556,15,False
217,1085,0.7212163805961609,0.17210941016674042,0.7212163805961609,310.6150817871094,1.0399999618530273,10.32656478881836,11.479937553405762,11.479937553405762,2.657309836625672,491.3560626546198,-902.2750847315997,False,False,0,10.615091616507641,15,False
218,1090,0.7214493751525879,0.15709559619426727,0.7214493751525879,311.9050598144531,1.0399999618530273,9.425735473632812,10.427766799926758,10.427766799926758,2.643203864901364,493.9992665195212,-902.2756871851365,False,False,0,11.90504528244196,15,False
219,1095,0.7214764952659607,0.17715325951576233,0.7214764952659607,313.3000793457031,1.0399999618530273,10.624384880065918,10.62318229675293,10.62318229675293,2.652206914043737,496.651473433565,-902.2753831512179,False,False,0,13.300083675210203,15,False
220,1100,0.7219936847686768,0.1271788328886032,0.7219936847686768,314.4065856933594,1.0399999618530273,7.630729675292969,8.338459014892578,8.338459014892578,2.6224262301990464,499.27389966376415,-902.2716637785942,False,False,0,14.406581532522807,15,False
221,1105,0.7226545810699463,0.10509943962097168,0.7226522564888,315.2764892578125,1.0399999618530273,6.194034099578857,6.458986759185791,6.458986759185791,2.6110705719894236,501.8849702357537,-902.2803712118033,False,False,0,15.276485319862104,15,False
222,1110,0.7227770090103149,0.1498849242925644,0.7227770090103149,316.4169006347656,1.0399999618530273,8.993095397949219,9.508363723754883,9.508363723754883,2.634677026352641,504.5196472621064,-902.2799772448668,False,False,0,16.416886305494643,15,False
223,1115,0.7233221530914307,0.15171633660793304,0.7232810258865356,317.29327392578125,1.0399999618530273,6.514644622802734,6.4926676750183105,6.4926676750183105,2.611974902174314,507.13162216428066,-902.2806669094781,False,False,0,17.293267586480113,15,False
224,1120,0.7234686613082886,0.14396458864212036,0.7234686613082886,318.47320556640625,1.0399999618530273,8.6378755569458,8.76126480102539,8.76126480102539,2.628698824656766,509.76032098893745,-902.2714327829391,False,False,0,18.4732195771295,15,False
225,1125,0.7236908078193665,0.1681404709815979,0.7236818075180054,319.56488037109375,1.0399999618530273,8.363188743591309,8.073078155517578,8.073078155517578,2.6241320191872135,512.3844530081246,-902.274384973352,False,False,0,19.56489262608642,15,False
226,1130,0.7241759896278381,0.4288753271102905,0.7240297794342041,320.0551452636719,1.0399999618530273,6.751936912536621,3.623118782043457,6.038531303405762,2.609406800027416,514.9938598081523,-542.3092468486643,False,True,8,0.05513351809099731,16,True
227,1135,0.7244601845741272,1.073396921157837,0.7242197394371033,320.0551452636719,1.0399999618530273,7.734258651733398,0.0,7.9888763427734375,2.609623197750966,517.6034830059033,-2.3486608779758695,False,True,3,0.05513351809099731,16,False
228,1140,0.725129246711731,1.306440830230713,0.7244201302528381,320.3974609375,1.159999966621399,5.321848392486572,2.525320625305176,6.3133015632629395,2.605424013071138,520.2089070189744,-2.3174956652319567,False,False,0,0.3974578497418406,16,False
229,1145,0.7257835865020752,1.277042269706726,0.7247374057769775,321.1161193847656,1.159999966621399,4.945686340332031,5.298469066619873,5.298469066619873,2.906579426207567,523.1154864451822,-2.558427768499835,False,False,0,1.1161292883290344,16,False
230,1150,0.7262895107269287,1.3109878301620483,0.7251574993133545,321.8088684082031,1.159999966621399,5.508872985839844,5.101527214050293,5.101527214050293,2.907246252086356,526.0227326972683,-2.5611020382429888,False,False,0,1.8088741462631788,16,False
231,1155,0.726757824420929,1.4263253211975098,0.7255807518959045,322.38592529296875,1.159999966621399,5.628101348876953,4.244051456451416,4.244051456451416,2.906074887067241,528.9288075843355,-2.5693021067836175,False,False,0,2.3859402909744176,16,False
232,1160,0.7271521091461182,1.5740209817886353,0.7259952425956726,322.967529296875,1.159999966621399,6.044031620025635,4.2716827392578125,4.2716827392578125,2.907099407498697,531.8359069918342,-2.5698627620011294,False,False,0,2.967524100320645,16,False
233,1165,0.727131724357605,1.79207181930542,0.7264046669006348,323.8019104003906,1.159999966621399,8.736976623535156,6.120367050170898,6.120367050170898,2.921287997112767,534.7571949889472,-2.562408294275087,False,False,0,3.801910389400689,16,False
234,1170,0.7277056574821472,1.997458815574646,0.7266426682472229,324.2236022949219,1.159999966621399,5.554863929748535,3.0902199745178223,3.0902199745178223,2.9047250692059094,537.6619200581531,-2.5805163441324064,False,False,0,4.2236131163120945,16,False
235,1175,0.728242814540863,2.207352638244629,0.7269200086593628,324.6329040527344,1.159999966621399,5.515535354614258,2.9968080520629883,2.9968080520629883,2.9045753566129653,540.566495414766,-2.5813754045004176,False,False,0,4.632893321952736,16,False
236,1180,0.7287171483039856,2.4318811893463135,0.7272247672080994,325.0502014160156,1.159999966621399,5.747225761413574,3.052884101867676,3.052884101867676,2.905125855608704,543.4716212703746,-2.5812281347536272,False,False,0,5.050207513130317,16,False
237,1185,0.7292529940605164,2.6692004203796387,0.7275170683860779,325.3855285644531,1.159999966621399,5.29852819442749,2.4506986141204834,2.4506986141204834,2.9038244014079053,546.3754456717824,-2.5866172060843176,False,False,0,5.385516952915282,16,False
238,1190,0.7296624779701233,2.9377851486206055,0.7278438210487366,325.76336669921875,1.159999966621399,5.982051849365234,2.759035587310791,2.759035587310791,2.9054990810963224,549.2809447528789,-2.5847204969092403,False,False,0,5.763375403883401,16,False
239,1195,0.7296985983848572,3.3215601444244385,0.7282182574272156,326.2926025390625,1.159999966621399,8.46535587310791,3.860053777694702,3.860053777694702,2.915533029348035,552.1964777822269,-2.581641498897407,False,False,0,6.2926032478312095,16,False
240,1200,0.7299633622169495,3.681251287460327,0.7284906506538391,326.7369689941406,1.159999966621399,7.554059982299805,3.2377681732177734,3.2377681732177734,2.9108615932081516,555.1073393754349,-2.5842266340722717,False,False,0,6.736963245519519,16,False
