minute,c_uf,c_aver,v_buf,m_fp,price,q_uf_actual,q_fp_actual,total_energy_cost,fp_busy
414,0.7270186791503045,0.7272130386508919,2.0986510594685885,81.7999415214833,0.46,12.21096420288086,26.500286102294922,14.414457604694537,False
415,0.7269979236153535,0.7271940285045881,1.8604956944783544,82.52477629958692,0.46,12.21096420288086,26.500286102294922,14.685245265666746,False
416,0.7268978178630203,0.7271599404005173,1.5108989715576184,83.49567600632096,0.46,14.524482727050781,35.50028610229492,15.0108848599794,False
417,0.7267988070653024,0.7271100969548872,1.1387998326619475,84.50334503840227,0.46,14.524482727050781,36.85043106079103,15.347188763367681,False
418,0.726700711114178,0.7270383712671644,0.7667006937662767,85.51078980365192,0.46,14.524482727050781,36.85043106079103,15.683492666755962,False
419,0.7266033823852552,0.7269340470608783,0.3946015548706058,86.51790847451974,0.46,14.524482727050781,36.85043106079103,16.01979657014424,False
420,0.7265067000437527,0.7265067000437527,0.0,87.524519721511,0.46,14.524482727050781,36.85043106079103,16.12610047353252,False
421,0.7264568875979223,0.7264568875979223,0.0,87.88212253113436,0.75,13.104059219360352,13.104059219360352,16.140231350661395,False
422,0.7264046403466649,0.7264046403466649,0.0,88.2396673776263,0.75,13.104059219360352,13.104059219360352,16.15436222779027,False
423,0.7263502140217059,0.7263502140217059,0.0,88.59715185463673,0.75,13.104059219360352,13.104059219360352,16.168493104919143,False
424,0.7262938358045075,0.7262938358045075,0.0,88.95457380909059,0.75,13.104059219360352,13.104059219360352,16.182623982048018,False
425,0.7262357079600649,0.7262357079600649,0.0,89.31193131341463,0.75,13.104059219360352,13.104059219360352,16.19675485917689,False
426,0.7262419582038968,0.7262419582038968,0.0,89.61462825038157,0.75,11.099477767944336,11.099477767944336,16.205342210200993,False
427,0.7262429070962179,0.7262429070962179,0.0,89.91732607843473,0.75,11.099477767944336,11.099477767944336,16.213929561225093,False
428,0.7262391140147676,0.7262391140147676,0.0,90.22002034449676,0.75,11.099477767944336,11.099477767944336,16.222516912249194,False
429,0.7262310722342139,0.7262310722342139,0.0,90.52270705887122,0.75,11.099477767944336,11.099477767944336,16.231104263273295,False
430,0.7262192184809247,0.7262192184809247,0.0,90.82538264228185,0.75,11.099477767944336,11.099477767944336,16.239691614297396,False
431,0.7261781211693905,0.7261781211693905,0.0,91.14907966855499,0.75,11.871872901916504,11.871872901916504,16.25019935372056,False
432,0.7261354701461905,0.7261354701461905,0.0,91.47273386753658,0.75,11.871872901916504,11.871872901916504,16.260707093143726,False
433,0.7260914133256492,0.7260914133256492,0.0,91.79634383423613,0.75,11.871872901916504,11.871872901916504,16.27121483256689,False
434,0.7260460871547065,0.7260460871547065,0.0,92.11990830126373,0.75,11.871872901916504,11.871872901916504,16.281722571990056,False
435,0.7259996175802588,0.7259996175802588,0.0,92.44342612822436,0.75,11.871872901916504,11.871872901916504,16.29223031141322,False
436,0.7260146467482691,0.7260146467482691,0.0,92.71629398378685,0.75,10.012744903564453,10.012744903564453,16.2985342363623,False
437,0.7260251251252727,0.7260251251252727,0.0,92.98917070915202,0.75,10.012744903564453,10.012744903564453,16.30483816131138,False
438,0.7260315331075679,0.7260315331075679,0.0,93.26205285894446,0.75,10.012744903564453,10.012744903564453,16.31114208626046,False
439,0.7260342967727205,0.7260342967727205,0.0,93.53493734824676,0.75,10.012744903564453,10.012744903564453,16.31744601120954,False
440,0.726033795524402,0.726033795524402,0.0,93.8078214132285,0.75,10.012744903564453,10.012744903564453,16.32374993615862,False
441,0.7260068743100931,0.7260068743100931,0.0,94.09946581818289,0.75,10.701998710632324,10.701998710632324,16.331447375263796,False
442,0.7259786925532117,0.7259786925532117,0.0,94.39108472789499,0.75,10.701998710632324,10.701998710632324,16.33914481436897,False
443,0.7259493816928423,0.7259493816928423,0.0,94.68267712352574,0.75,10.701998710632324,10.701998710632324,16.346842253474147,False
444,0.7259190639922082,0.7259190639922082,0.0,94.97424209712541,0.75,10.701998710632324,10.701998710632324,16.354539692579323,False
445,0.7258878529330759,0.7258878529330759,0.0,95.26577884365611,0.75,10.701998710632324,10.701998710632324,16.3622371316845,False
446,0.72593069226646,0.72593069226646,0.0,95.49781276435074,0.75,8.516582489013672,8.516582489013672,16.366116380628434,False
447,0.7259686162000264,0.7259686162000264,0.0,95.7298739836415,0.75,8.516582489013672,8.516582489013672,16.36999562957237,False
448,0.7260021476735888,0.7260021476735888,0.0,95.9619593427004,0.75,8.516582489013672,8.516582489013672,16.373874878516304,False
449,0.7260317502861676,0.7260317502861676,0.0,96.19406601540715,0.75,8.516582489013672,8.516582489013672,16.37775412746024,False
450,0.7260578366857522,0.7260578366857522,0.0,96.4261914719202,0.75,8.516582489013672,8.516582489013672,16.381633376404174,False
451,0.7259970463056921,0.7259970463056921,0.0,96.72398407533208,0.75,10.927942276000977,10.927942276000977,16.389828712251855,False
452,0.7259383110341957,0.7259383110341957,0.0,97.02172242546987,0.75,10.927942276000977,10.927942276000977,16.398024048099536,False
453,0.7258814199960112,0.7258814199960112,0.0,97.31940823631369,0.75,10.927942276000977,10.927942276000977,16.406219383947217,False
454,0.7258261956857951,0.7258261956857951,0.0,97.61704305695783,0.75,10.927942276000977,10.927942276000977,16.414414719794898,False
455,0.7257724879634749,0.7257724879634749,0.0,97.9146282970247,0.75,10.927942276000977,10.927942276000977,16.42261005564258,False
456,0.7258008881900436,0.7258008881900436,0.0,98.14867384196539,0.75,8.593876838684082,8.593876838684082,16.426595887326453,False
457,0.7258259018732899,0.7258259018732899,0.0,98.3827375472583,0.75,8.593876838684082,8.593876838684082,16.430581719010327,False
458,0.7258479181729747,0.7258479181729747,0.0,98.61681723804905,0.75,8.593876838684082,8.593876838684082,16.4345675506942,False
459,0.7258672801811517,0.7258672801811517,0.0,98.85091098812441,0.75,8.593876838684082,8.593876838684082,16.438553382378075,False
460,0.7258842915257331,0.7258842915257331,0.0,99.08501709137788,0.75,8.593876838684082,8.593876838684082,16.44253921406195,False
461,0.7258675823848498,0.7258675823848498,0.0,99.34380328228733,0.75,9.500358581542969,9.500358581542969,16.447924038788,False
462,0.7258508392799493,0.7258508392799493,0.0,99.60257603310893,0.75,9.500358581542969,9.500358581542969,16.45330886351405,False
463,0.7258340917472864,0.7258340917472864,0.0,99.86133534106472,0.75,9.500358581542969,9.500358581542969,16.4586936882401,False
464,0.7258173696406593,0.7258173696406593,0.0,100.12008122733816,0.75,9.500358581542969,9.500358581542969,16.46407851296615,False
465,0.7258007027269741,0.725800702726974,0.1583393096923828,100.12008122733816,0.75,9.500358581542969,0.0,16.466650929235,True
466,0.7258258993187674,0.7258124547283783,0.29673868815104165,100.12008122733816,0.75,8.303962707519531,0.0,16.468368748326494,True
467,0.7258488338302396,0.7258240259073647,0.4351380666097005,100.12008122733816,0.75,8.303962707519531,0.0,16.470086567417987,True
468,0.7258697765960519,0.7258350665916323,0.5735374450683594,100.12008122733816,0.75,8.303962707519531,0.0,16.47180438650948,True
469,0.7258889676542215,0.7258455456564551,0.7119368235270183,100.12008122733816,0.75,8.303962707519531,0.0,16.473522205600972,True
470,0.7259066207713668,0.7258554870223007,0.850336201985677,100.12008122733816,0.75,8.303962707519531,0.0,16.475240024692464,True
471,0.7259466931467019,0.7258673503280145,0.977458127339681,100.12008122733816,0.75,7.627315521240234,0.0,16.47657120348999,True
472,0.7259842757291539,0.7258808092298228,1.1045800526936849,100.12008122733816,0.75,7.627315521240234,0.0,16.477902382287514,True
473,0.7260196535473665,0.725895142199726,1.2317019780476888,100.12008122733816,0.75,7.627315521240234,0.0,16.47923356108504,True
474,0.7260530805493147,0.7259099214398785,1.3588239034016927,100.12008122733816,0.75,7.627315521240234,0.0,16.855564739882563,True
475,0.7260847837521934,0.7259248849496491,1.3359458287556967,100.36528141996419,0.75,7.627315521240234,9.0,17.23428695366551,False
476,0.7260459091090636,0.7259378088737418,1.195631504058838,100.85570146601056,0.75,9.581140518188477,18.0,17.63105382945093,False
477,0.7260096796065502,0.7259462777263995,0.9284423383076985,101.55354639606911,0.75,9.581140518188477,25.612490463256837,18.063800321527463,False
478,0.7259758511012989,0.7259506178865588,0.6612531725565591,102.25140072157228,0.75,9.581140518188477,25.612490463256837,18.496546813603995,False
479,0.7259442131996232,0.7259493720840704,0.3940640068054198,102.94925235018631,0.75,9.581140518188477,25.612490463256837,18.929293305680527,False
480,0.7259145836676707,0.7259393405214664,0.12687484105428054,103.64708226309001,0.75,9.581140518188477,25.612490463256837,19.36203979775706,False
481,0.7259122578088173,0.7259122578088173,0.0,104.09576014334789,0.75,8.85610294342041,16.46859340667724,19.378773237869172,False
482,0.7259101504411003,0.7259101504411003,0.0,104.33702890965749,0.75,8.85610294342041,8.85610294342041,19.383135176462403,False
483,0.7259082938933392,0.7259082938933392,0.0,104.57829628649509,0.75,8.85610294342041,8.85610294342041,19.387497115055634,False
484,0.7259067158056073,0.7259067158056073,0.0,104.81956248227192,0.75,8.85610294342041,8.85610294342041,19.391859053648865,False
485,0.7259054398735684,0.7259054398735684,0.0,105.06082772312982,0.75,8.85610294342041,8.85610294342041,19.396220992242096,False
486,0.7258301305273963,0.7258301305273963,0.0,105.35977262667325,0.75,10.975909233093262,10.975909233093262,19.404524719952203,False
487,0.7257596578369333,0.7257596578369333,0.0,105.65865218840814,0.75,10.975909233093262,10.975909233093262,19.41282844766231,False
488,0.72569356177848,0.72569356177848,0.0,105.95747048074568,0.75,10.975909233093262,10.975909233093262,19.421132175372417,False
489,0.7256314386598307,0.7256314386598307,0.0,106.25623119922858,0.75,10.975909233093262,10.975909233093262,19.429435903082524,False
490,0.7255729327647807,0.7255729327647807,0.0,106.55493770746426,0.75,10.975909233093262,10.975909233093262,19.43773963079263,False
491,0.7255773026416094,0.7255773026416094,0.0,106.80687491859824,0.75,9.257255554199219,9.257255554199219,19.442721569014267,False
492,0.7255811273473534,0.7255811273473534,0.0,107.0588151184654,0.75,9.257255554199219,9.257255554199219,19.447703507235904,False
493,0.725584532172124,0.725584532172124,0.0,107.31075797899204,0.75,9.257255554199219,9.257255554199219,19.45268544545754,False
494,0.7255876228582785,0.7255876228582785,0.0,107.56270325472534,0.75,9.257255554199219,9.257255554199219,19.457667383679176,False
495,0.7255904888649309,0.7255904888649309,0.0,107.81465077011322,0.75,9.257255554199219,9.257255554199219,19.462649321900813,False
496,0.7255460603104501,0.7255460603104501,0.0,108.10353618782756,0.75,10.615920066833496,10.615920066833496,19.470162514090976,False
497,0.7255043659670348,0.7255043659670348,0.0,108.39238424950388,0.75,10.615920066833496,10.615920066833496,19.47767570628114,False
498,0.7254651648151217,0.7254651648151217,0.0,108.68119719381231,0.75,10.615920066833496,10.615920066833496,19.485188898471304,False
499,0.7254282440484677,0.7254282440484677,0.0,108.96997706791676,0.75,10.615920066833496,10.615920066833496,19.492702090661467,False
500,0.7253934147775191,0.7253934147775191,0.0,109.2587257490419,0.75,10.615920066833496,10.615920066833496,19.50021528285163,False
501,0.7254114333449431,0.7254114333449431,0.0,109.50729472699393,0.75,9.138192176818848,9.138192176818848,19.505007455323852,False
502,0.7254282164129251,0.7254282164129251,0.0,109.75587664392283,0.75,9.138192176818848,9.138192176818848,19.509799627796074,False
503,0.7254439414933752,0.7254439414933752,0.0,110.00447068484772,0.75,9.138192176818848,9.138192176818848,19.514591800268295,False
504,0.7254587610312622,0.7254587610312622,0.0,110.25307615219899,0.75,9.138192176818848,9.138192176818848,19.519383972740517,False
505,0.725472806393122,0.725472806393122,0.0,110.50169244959618,0.75,9.138192176818848,9.138192176818848,19.52417614521274,False
506,0.7254380520006195,0.7254380520006195,0.0,110.78817302478964,0.75,10.531074523925781,10.531074523925781,19.531510630423572,False
507,0.7254055960951781,0.7254055960951781,0.0,111.07462476380476,0.75,10.531074523925781,10.531074523925781,19.538845115634405,False
508,0.7253752246934467,0.7253752246934467,0.0,111.3610495215865,0.75,10.531074523925781,10.531074523925781,19.54617960084524,False
509,0.7253467496408857,0.7253467496408857,0.0,111.64744898537101,0.75,10.531074523925781,10.531074523925781,19.553514086056072,False
510,0.7253200048459015,0.7253200048459015,0.0,111.93382469438222,0.75,10.531074523925781,10.531074523925781,19.560848571266906,False
511,0.7253188002640949,0.7253188002640949,0.0,112.20123952325562,1.04,9.833850860595703,9.833850860595703,19.56912979479625,False
512,0.7253176159511795,0.7253176159511795,0.0,112.46865336991458,1.04,9.833850860595703,9.833850860595703,19.577411018325595,False
513,0.7253164856476879,0.7253164856476879,0.0,112.73606627915575,1.04,9.833850860595703,9.833850860595703,19.58569224185494,False
514,0.7253154368340339,0.7253154368340339,0.0,113.00347831856604,1.04,9.833850860595703,9.833850860595703,19.593973465384284,False
515,0.7253144920974868,0.7253144920974868,0.0,113.27088957446422,1.04,9.833850860595703,9.833850860595703,19.60225468891363,False
516,0.7252661167939802,0.7252661167939802,0.0,113.5758961771215,1.04,11.218074798583984,11.218074798583984,19.614548276765014,False
517,0.7252207675753708,0.7252207675753708,0.0,113.88085988617769,1.04,11.218074798583984,11.218074798583984,19.6268418646164,False
518,0.7251781508453737,0.7251781508453737,0.0,114.18578329226654,1.04,11.218074798583984,11.218074798583984,19.639135452467784,False
519,0.7251380090120846,0.7251380090120846,0.0,114.49066874132727,1.04,11.218074798583984,11.218074798583984,19.65142904031917,False
520,0.7251001149239199,0.7251001149239199,0.0,114.79551836358173,1.04,11.218074798583984,11.218074798583984,19.663722628170554,False
521,0.7251403690128213,0.7251403690128213,0.0,115.03974634995039,1.04,8.986154556274414,8.986154556274414,19.670041583810733,False
522,0.7251780037379668,0.7251780037379668,0.0,115.28400284262584,1.04,8.986154556274414,8.986154556274414,19.67636053945091,False
523,0.7252133269990664,0.7252133269990664,0.0,115.52828609415884,1.04,8.986154556274414,8.986154556274414,19.68267949509109,False
524,0.7252466060870019,0.7252466060870019,0.0,115.77259455898115,1.04,8.986154556274414,8.986154556274414,19.68899845073127,False
525,0.7252780740936131,0.7252780740936131,0.0,116.0169268676193,1.04,8.986154556274414,8.986154556274414,19.695317406371448,False
526,0.7252493737894282,0.7252493737894282,0.0,116.307628627442,1.04,10.692501068115234,10.692501068115234,19.705962796005444,False
527,0.7252227085385133,0.7252227085385133,0.0,116.59830634816089,1.04,10.692501068115234,10.692501068115234,19.71660818563944,False
528,0.7251978746528034,0.7251978746528034,0.0,116.8889616827636,1.04,10.692501068115234,10.692501068115234,19.727253575273437,False
529,0.7251746949003594,0.7251746949003594,0.0,117.1795961240704,1.04,10.692501068115234,10.692501068115234,19.737898964907433,False
530,0.7251530145295693,0.7251530145295693,0.0,117.47021102507334,1.04,10.692501068115234,10.692501068115234,19.74854435454143,False
531,0.7251649667135943,0.7251649667135943,0.0,117.73514904261901,1.04,9.747418403625488,9.747418403625488,19.75660913370942,False
532,0.7251762409321943,0.7251762409321943,0.0,118.00009632358694,1.04,9.747418403625488,9.747418403625488,19.764673912877413,False
533,0.7251869339509222,0.7251869339509222,0.0,118.26505239076869,1.04,9.747418403625488,9.747418403625488,19.772738692045404,False
534,0.7251971298260882,0.7251971298260882,0.0,118.53001683597392,1.04,9.747418403625488,9.747418403625488,19.780803471213396,False
535,0.7252069017656936,0.7252069017656936,0.0,118.79498931112795,1.04,9.747418403625488,9.747418403625488,19.788868250381388,False
536,0.725260058110109,0.725260058110109,0.0,119.0252198006978,1.04,8.467985153198242,8.467985153198242,19.79415591520995,False
537,0.7253104142414001,0.7253104142414001,0.0,119.25548624858364,1.04,8.467985153198242,8.467985153198242,19.79944358003851,False
538,0.7253582745834731,0.7253582745834731,0.0,119.48578687837464,1.04,8.467985153198242,8.467985153198242,19.80473124486707,False
539,0.7254039069426608,0.7254039069426608,0.0,119.71612010409292,1.04,8.467985153198242,8.467985153198242,19.810018909695632,False
540,0.7254475478766982,0.7254475478766982,0.0,119.9464845080267,1.04,8.467985153198242,8.467985153198242,19.815306574524193,False
541,0.7254996047128685,0.7254996047128685,0.0,120.16882548860646,1.04,8.171731948852539,8.171731948852539,19.820058460291573,False
542,0.7255494963136034,0.7255494963136034,0.13619553248087565,120.16882548860646,1.04,8.171731948852539,0.0,19.82232851157042,True
543,0.7255974471207758,0.7255734727078538,0.2723910649617513,120.16882548860646,1.04,8.171731948852539,0.0,19.824598562849264,True
544,0.7256436574131916,0.7255968694963297,0.40858659744262693,120.16882548860646,1.04,8.171731948852539,0.0,19.82686861412811,True
545,0.7256883065238855,0.7256197314553655,0.5447821299235026,120.16882548860646,1.04,8.171731948852539,0.0,19.829138665406955,True
546,0.7257087643958955,0.7256386706176219,0.6919583002726237,120.16882548860646,1.04,8.830570220947266,0.0,19.832003236307266,True
547,0.725729266545174,0.7256545623242087,0.8391344706217448,120.16882548860646,1.04,8.830570220947266,0.0,19.834867807207576,True
548,0.7257498114762835,0.7256687772816609,0.986310640970866,120.16882548860646,1.04,8.830570220947266,0.0,19.837732378107887,True
549,0.725770401313832,0.7256819745379958,1.133486811319987,120.16882548860646,1.04,8.830570220947266,0.0,19.840596949008198,True
550,0.7257910408566057,0.7256945107280599,1.280662981669108,120.16882548860646,1.04,8.830570220947266,0.0,19.84346151990851,True
551,0.7258117368203656,0.7257065961333843,1.427839152018229,120.16882548860646,1.04,8.830570220947266,0.0,20.366326090808823,True
552,0.7258324972348884,0.7257183631861572,1.42501532236735,120.41386865284612,1.04,8.830570220947266,9.0,20.892506230222253,False
553,0.7258533309668695,0.7257310004705498,1.272191492716471,120.9039741923672,1.04,8.830570220947266,18.0,21.441895349227522,False
554,0.7258742473453206,0.7257458572228782,1.0345493952433265,121.53267504676734,1.04,8.830570220947266,23.089096069335938,22.020742288880626,False
555,0.725895255731507,0.7257644680238172,0.7969072977701819,122.16141219579033,1.04,8.830570220947266,23.089096069335938,22.59958922853373,False
556,0.7258482640309026,0.7257799130202083,0.5797673702239986,122.81039041076619,1.04,10.802870750427246,23.831266403198242,23.186390016221328,False
557,0.7258054915950887,0.7257859743916846,0.3626274426778153,123.45938082771103,1.04,10.802870750427246,23.831266403198242,23.773190803908925,False
558,0.7257665125252201,0.7257795175128777,0.14548751513163205,124.10835824651156,1.04,10.802870750427246,23.831266403198242,24.359991591596522,False
559,0.725730953524945,0.725730953524945,0.0,124.64021625463161,1.04,10.802870750427246,19.532121658325167,24.399126733115434,False
560,0.7256984859095434,0.7256984859095434,0.0,124.93432807957825,1.04,10.802870750427246,10.802870750427246,24.41010518733021,False
561,0.7256421727024385,0.7256421727024385,0.0,125.24962569925557,1.04,11.58305835723877,11.58305835723877,24.423638165710333,False
562,0.725590073889074,0.725590073889074,0.0,125.56487237256891,1.04,11.58305835723877,11.58305835723877,24.437171144090456,False
563,0.7255417782786923,0.7255417782786923,0.0,125.88007182676364,1.04,11.58305835723877,11.58305835723877,24.45070412247058,False
564,0.725496921244428,0.725496921244428,0.0,126.19522743081126,1.04,11.58305835723877,11.58305835723877,24.464237100850703,False
565,0.7254551783337118,0.7254551783337118,0.0,126.5103422350229,1.04,11.58305835723877,11.58305835723877,24.477770079230826,False
566,0.7253596521551641,0.7253596521551641,0.0,126.87092003222547,1.04,13.258124351501465,13.258124351501465,24.49806418497725,False
567,0.7252703596136287,0.7252703596136287,0.0,127.2313979884753,1.04,13.258124351501465,13.258124351501465,24.518358290723672,False
568,0.7251866619370063,0.7251866619370063,0.0,127.59178238745905,1.04,13.258124351501465,13.258124351501465,24.538652396470095,False
569,0.7251079946572758,0.7251079946572758,0.0,127.95207887674108,1.04,13.258124351501465,13.258124351501465,24.558946502216518,False
570,0.7250338573253163,0.7250338573253163,0.0,128.31229254027892,1.04,13.258124351501465,13.258124351501465,24.57924060796294,False
571,0.7249888158201048,0.7249888158201048,0.0,128.65205144457215,1.04,12.507007598876953,12.507007598876953,24.596277245981977,False
572,0.7249458501880452,0.7249458501880452,0.0,128.99176508350345,1.04,12.507007598876953,12.507007598876953,24.613313884001013,False
573,0.7249047831571882,0.7249047831571882,0.0,129.331435463555,1.04,12.507007598876953,12.507007598876953,24.63035052202005,False
574,0.7248654515449169,0.7248654515449169,0.0,129.67106441850277,1.04,12.507007598876953,12.507007598876953,24.647387160039084,False
575,0.7248277050283326,0.7248277050283326,0.0,130.0106536230861,1.04,12.507007598876953,12.507007598876953,24.66442379805812,False
576,0.724791405046689,0.724791405046689,0.0,130.35020460550388,1.04,12.507007598876953,12.507007598876953,24.681460436077156,False
577,0.7247564238177134,0.7247564238177134,0.0,130.68971875885887,1.04,12.507007598876953,12.507007598876953,24.698497074096192,False
578,0.7247226434526386,0.7247226434526386,0.0,131.02919735165744,1.04,12.507007598876953,12.507007598876953,24.715533712115228,False
579,0.724689955157209,0.724689955157209,0.0,131.3686415374561,1.04,12.507007598876953,12.507007598876953,24.732570350134264,False
580,0.7246582583383088,0.7246582583383088,0.0,131.70805236355815,1.04,12.507007598876953,12.507007598876953,24.7496069881533,False
581,0.72467536821739,0.72467536821739,0.0,132.0081335815531,1.04,11.057157516479492,11.057157516479492,24.761379093616295,False
582,0.7246903713857248,0.7246903713857248,0.0,132.30822875977813,1.04,11.057157516479492,11.057157516479492,24.77315119907929,False
583,0.7247035006392757,0.7247035006392757,0.0,132.60833615517421,1.04,11.057157516479492,11.057157516479492,24.784923304542286,False
584,0.7247149558646739,0.7247149558646739,0.0,132.90845421045805,1.04,11.057157516479492,11.057157516479492,24.79669541000528,False
585,0.7247249095680925,0.7247249095680925,0.0,133.20858152869974,1.04,11.057157516479492,11.057157516479492,24.808467515468276,False
586,0.72467250820379,0.72467250820379,0.0,133.5584701542885,1.04,12.892536163330078,12.892536163330078,24.827128679469485,False
587,0.7246226673717444,0.7246226673717444,0.0,133.90830471228776,1.04,12.892536163330078,12.892536163330078,24.845789843470694,False
588,0.7245750908201425,0.7245750908201425,0.0,134.2580876676508,1.04,12.892536163330078,12.892536163330078,24.864451007471903,False
589,0.7245295201088789,0.7245295201088789,0.0,134.60782120387924,1.04,12.892536163330078,12.892536163330078,24.883112171473112,False
590,0.7244857289309918,0.7244857289309918,0.0,134.95750725808722,1.04,12.892536163330078,12.892536163330078,24.90177333547432,False
591,0.7244968714271973,0.7244968714271973,0.0,135.26342314172436,1.04,11.278388977050781,11.278388977050781,24.91426628142701,False
592,0.7245061357757152,0.7245061357757152,0.0,135.56934781269305,1.04,11.278388977050781,11.278388977050781,24.9267592273797,False
593,0.7245137214336953,0.7245137214336953,0.0,135.8752796789463,1.04,11.278388977050781,11.278388977050781,24.93925217333239,False
594,0.7245198010507821,0.7245198010507821,0.0,136.1812173120827,1.04,11.278388977050781,11.278388977050781,24.951745119285082,False
595,0.7245245246751498,0.7245245246751498,0.0,136.48715942594475,1.04,11.278388977050781,11.278388977050781,24.964238065237772,False
596,0.7245083335018553,0.7245083335018553,0.0,136.80915905408096,1.04,11.870936393737793,11.870936393737793,24.978805349289942,False
597,0.7244922285234364,0.7244922285234364,0.0,137.1311426039827,1.04,11.870936393737793,11.870936393737793,24.993372633342112,False
598,0.724476182312191,0.724476182312191,0.0,137.45311013520555,1.04,11.870936393737793,11.870936393737793,25.007939917394282,False
599,0.7244601716142283,0.7244601716142283,0.0,137.77506168408317,1.04,11.870936393737793,11.870936393737793,25.02250720144645,False
600,0.7244441765620311,0.7244441765620311,0.0,138.09699726711267,1.04,11.870936393737793,11.870936393737793,25.03707448549862,False
601,0.7244671769961967,0.7244671769961967,0.0,138.38713905765238,1.04,10.697820663452148,10.697820663452148,25.047735771509746,False
602,0.7244878225710412,0.7244878225710412,0.0,138.67729942116762,1.04,10.697820663452148,10.697820663452148,25.05839705752087,False
603,0.7245063491307482,0.7245063491307482,0.0,138.96747645249326,1.04,10.697820663452148,10.697820663452148,25.069058343531996,False
604,0.7245229634012853,0.7245229634012853,0.0,139.2576684321016,1.04,10.697820663452148,10.697820663452148,25.07971962954312,False
605,0.7245378475052108,0.7245378475052108,0.0,139.54787380404335,1.04,10.697820663452148,10.697820663452148,25.090380915554245,False
606,0.724505155472243,0.724505155472243,0.0,139.87534622087801,1.04,12.072816848754883,12.072816848754883,25.105704116307237,False
607,0.7244738367277725,0.7244738367277725,0.0,140.20278684042518,1.04,12.072816848754883,12.072816848754883,25.12102731706023,False
608,0.7244437189463433,0.7244437189463433,0.2012136141459147,140.20278684042518,1.04,12.072816848754883,0.0,25.128347453353093,True
609,0.724414654030222,0.7244291868515422,0.4024272282918294,140.20278684042518,1.04,12.072816848754883,0.0,25.13566758964596,True
610,0.7243865141707815,0.7244149633206153,0.6036408424377442,140.20278684042518,1.04,12.072816848754883,0.0,25.142987725938823,True
611,0.7244223869078905,0.7244165919404038,0.7732861200968425,140.20278684042518,1.04,10.178716659545898,0.0,25.147374774143447,True
612,0.7244552008855686,0.7244235385559912,0.9429313977559408,140.20278684042518,1.04,10.178716659545898,0.0,25.15176182234807,True
613,0.7244852723508441,0.7244329525492611,1.1125766754150392,140.20278684042518,1.04,10.178716659545898,0.0,25.156148870552695,True
614,0.7245128785509839,0.724443528476735,1.2822219530741377,140.20278684042518,1.04,10.178716659545898,0.0,25.16053591875732,True
615,0.7245382635385198,0.7244545995090668,1.451867230733236,140.20278684042518,1.04,10.178716659545898,0.0,25.164922966961942,True
616,0.7244921689024177,0.7244592295110294,1.655930312474569,140.20278684042518,1.04,12.24378490447998,0.0,25.172558518359715,True
617,0.7244484847251226,0.7244580507014414,1.859993394215902,140.20278684042518,1.04,12.24378490447998,0.0,25.700194069757487,True
618,0.724406928339517,0.7244529968861856,1.914056475957235,140.4468703219772,1.04,12.24378490447998,9.0,26.23114518966838,False
619,0.7243672553235595,0.7244447375054256,1.8181195576985678,140.93502478432157,1.04,12.24378490447998,18.0,26.785305289171106,False
620,0.7243292533316222,0.7244330858139045,1.6472909132639568,141.54501964433013,1.04,12.24378490447998,22.49350357055664,27.364701737881276,False
621,0.7242744234402172,0.7244149098228889,1.3355822404225668,142.3990347902058,1.04,12.790983200073242,31.49350357055664,28.035474532089477,False
622,0.7242220773975723,0.7243883745880565,1.0061240577697754,143.2818563071794,1.04,12.790983200073242,32.558474159240724,28.721152411449612,False
623,0.7241719443991006,0.7243505456602077,0.6766658751169841,144.16457428946967,1.04,12.790983200073242,32.558474159240724,29.406830290809747,False
624,0.7241237862086857,0.7242962365082164,0.3472076924641927,145.04714365560153,1.04,12.790983200073242,32.558474159240724,30.092508170169882,False
625,0.72407739236823,0.72407739236823,0.0,145.92948530985618,1.04,12.790983200073242,32.558474159240724,30.258186049530014,False
626,0.7240015802346926,0.7240015802346926,0.0,146.30111049967593,1.04,13.721988677978516,13.721988677978516,30.280685650956578,False
627,0.7239291806356395,0.7239291806356395,0.0,146.6726522930436,1.04,13.721988677978516,13.721988677978516,30.30318525238314,False
628,0.7238598223523821,0.7238598223523821,0.0,147.04411421268495,1.04,13.721988677978516,13.721988677978516,30.325684853809705,False
629,0.7237931778033738,0.7237931778033738,0.0,147.415499401699,1.04,13.721988677978516,13.721988677978516,30.348184455236268,False
630,0.7237289569561349,0.7237289569561349,0.0,147.7868106672174,1.04,13.721988677978516,13.721988677978516,30.37068405666283,False
631,0.7236459943851963,0.7236459943851963,0.0,148.17513630742053,1.16,14.354454040527344,14.354454040527344,30.399412251802755,False
632,0.7235663401224938,0.7235663401224938,0.0,148.56336608396848,1.16,14.354454040527344,14.354454040527344,30.428140446942677,False
633,0.7234896346676863,0.7234896346676863,0.0,148.95150357052987,1.16,14.354454040527344,14.354454040527344,30.4568686420826,False
634,0.7234155596099809,0.7234155596099809,0.0,149.3395519550036,1.16,14.354454040527344,14.354454040527344,30.485596837222523,False
635,0.723343832227025,0.723343832227025,0.0,149.72751408291597,1.16,14.354454040527344,14.354454040527344,30.514325032362446,False
636,0.7232960949876373,0.7232960949876373,0.0,150.0974030153255,1.16,13.687777519226074,13.687777519226074,30.53923350612641,False
