decision_step,minute,c_uf,v_buf,c_aver,m_fp,price,q_uf,q_fp,q_fp_cmd,energy_cost_step,total_energy_cost,reward,safety_violation,fp_busy,fp_downtime_remain,fp_cycle_mass,fp_total_cycles,fp_batch_triggered
14,70,0.6759611964225769,0.07520394772291183,0.6759611964225769,6.266659259796143,0.46000000834465027,4.512237071990967,34.03120422363281,34.03120422363281,1.547266458075737,20.98179460304325,-0.8616584576491271,False,False,0,6.266659179558242,0,False
15,75,0.6775470972061157,0.07015491276979446,0.6775470972061157,6.766275882720947,0.46000000834465027,4.20929479598999,34.693355560302734,34.693355560302734,1.5707002702723059,22.552494873315563,-0.9140134331199603,False,False,0,6.766275989683357,0,False
16,80,0.678972065448761,0.08064617961645126,0.678972065448761,7.320342540740967,0.46000000834465027,4.838770866394043,33.67235565185547,33.67235565185547,1.5350549007398553,24.08754977405542,-0.8274827588566778,False,False,0,7.320342641492549,0,False
17,85,0.6804265379905701,0.07828379422426224,0.6804265379905701,7.878303527832031,0.46000000834465027,4.697027683258057,33.83264923095703,33.83264923095703,1.540476259198347,25.628026033253775,-0.8284676504566018,False,False,0,7.8783036243144595,0,False
18,90,0.6818713545799255,0.07797210663557053,0.6818713545799255,8.433623313903809,0.46000000834465027,4.678326606750488,34.0228157043457,34.0228157043457,1.5470701934493525,27.175096226703122,-0.8370439593237016,False,False,0,8.433622839095175,0,False
19,95,0.68329256772995,0.07857394963502884,0.68329256772995,8.994392395019531,0.46000000834465027,4.714437007904053,34.04447555541992,34.04447555541992,1.5478492153087744,28.7229454420119,-0.8322951317277667,False,False,0,8.994392001145306,0,False
20,100,0.6846082806587219,0.08607754856348038,0.6846082806587219,9.601505279541016,0.46000000834465027,5.1646528244018555,33.44211196899414,33.44211196899414,1.5274563689870595,30.250401810998955,-0.7675969825286078,False,False,0,9.601505750705051,0,False
21,105,0.6859967708587646,0.08008027821779251,0.6859967708587646,10.187338829040527,0.46000000834465027,4.804816722869873,33.97914505004883,33.97914505004883,1.5456252701331854,31.79602708113214,-0.8052296013153477,False,False,0,10.18733889250957,0,False
22,110,0.6873762011528015,0.07907119393348694,0.6873762011528015,10.76115608215332,0.46000000834465027,4.744271755218506,34.187950134277344,34.187950134277344,1.5529066226240682,33.3489337037562,-0.8237990346321125,False,False,0,10.76115581823912,0,False
23,115,0.6886504292488098,0.08619988709688187,0.6886504292488098,11.377333641052246,0.46000000834465027,5.171993255615234,33.6096076965332,33.6096076965332,1.5331425965593424,34.88207630031556,-0.7636502881442162,False,False,0,11.377333866998312,0,False
24,120,0.6899353265762329,0.08496913313865662,0.6899353265762329,11.999138832092285,0.46000000834465027,5.098147869110107,33.656898498535156,33.656898498535156,1.534703064809958,36.416779365125535,-0.7594281771969211,False,False,0,11.999138448130353,0,False
25,125,0.6912013292312622,0.08556410670280457,0.6912013292312622,12.625076293945312,0.46000000834465027,5.133846282958984,33.737571716308594,33.737571716308594,1.5374930204474198,37.95427238557294,-0.7578055467364004,False,False,0,12.62507661979663,0,False
26,130,0.6924701929092407,0.08418718725442886,0.6924701929092407,13.246228218078613,0.46000000834465027,5.051231384277344,33.92030715942383,33.92030715942383,1.54374413931151,39.498016524884456,-0.7682181092193603,False,False,0,13.246228235957629,0,False
27,135,0.69371098279953,0.08507545292377472,0.69371098279953,13.873003959655762,0.46000000834465027,5.104526996612549,33.8428840637207,33.8428840637207,1.5411001552793626,41.03911668016383,-0.760214324373016,False,False,0,13.87300405133604,0,False
28,140,0.6949085593223572,0.08751566708087921,0.6949085593223572,14.517928123474121,0.46000000834465027,5.250939846038818,33.667850494384766,33.667850494384766,1.5351904688893094,42.57430714905314,-0.7367475378073323,False,False,0,14.517927935529086,0,False
29,145,0.6959983706474304,0.09625379741191864,0.6959983706474304,15.220770835876465,0.46000000834465027,5.775228023529053,33.11792755126953,33.11792755126953,1.5171266028957444,44.0914337519489,-0.6625708231577672,False,False,0,15.220771054977488,0,False
30,150,0.6970570087432861,0.09975716471672058,0.6970570087432861,15.95988941192627,0.46000000834465027,5.985429763793945,32.978248596191406,32.978248596191406,1.512723919145654,45.60415767109457,-0.6223331220039592,False,False,0,15.959889460204618,0,False
31,155,0.6981281042098999,0.09919692575931549,0.6981281042098999,16.70331573486328,0.46000000834465027,5.951815605163574,33.17070770263672,33.17070770263672,1.51904376701116,47.12320143810572,-0.6237134648769573,False,False,0,16.703315385637705,0,False
32,160,0.699162483215332,0.10232125967741013,0.699162483215332,17.467100143432617,0.46000000834465027,6.139275550842285,33.10588836669922,33.10588836669922,1.51708499429266,48.64028643239837,-0.6015925007610576,False,False,0,17.46709937974004,0,False
33,165,0.7003844380378723,0.08474389463663101,0.7003844380378723,18.1321964263916,0.46000000834465027,5.084633827209473,34.35661315917969,34.35661315917969,1.5591115559051636,50.19939798830353,-0.7381024053828948,False,False,0,18.132197374671794,0,False
34,170,0.7012974619865417,0.10945364832878113,0.7012974619865417,18.922510147094727,0.46000000834465027,6.567218780517578,32.5921630859375,32.5921630859375,1.5008344214584897,51.70023240976202,-0.5604389569966639,False,False,0,18.92250939698777,0,False
35,175,0.702329158782959,0.10023454576730728,0.702329158782959,19.696657180786133,0.46000000834465027,6.014072895050049,33.0590934753418,33.0590934753418,1.5154119877858938,53.215644397547905,-0.5897223806937719,False,False,0,19.696657805301303,0,False
36,180,0.70344477891922,0.2727627158164978,0.7032243013381958,20.12561798095703,0.46000000834465027,5.455254077911377,20.25432586669922,33.75720977783203,1.3836474248507569,54.599291822398655,-0.8163234492034817,False,True,8,0.1256170384635027,1,True
37,185,0.7044733166694641,0.7522300481796265,0.7037594318389893,20.12561798095703,0.46000000834465027,5.753608226776123,0.0,32.61957931518555,1.151752300913734,55.7510441233124,-1.0365770708223607,False,True,3,0.1256170384635027,1,False
38,190,0.7057203054428101,0.07330313324928284,0.7057203054428101,21.723251342773438,0.46000000834465027,4.39818811416626,13.46044464111328,33.6511116027832,1.3040972180253347,57.05514134133774,0.4239459317226948,False,False,0,1.7232504664089987,1,False
39,195,0.7070505619049072,0.059095073491334915,0.7070505619049072,22.199575424194336,0.46000000834465027,3.5457043647766113,33.23872756958008,33.23872756958008,1.5197771502372095,58.57491849157496,-0.8914739271981458,False,False,0,2.1995759744243415,1,False
40,200,0.7080538272857666,0.08290226757526398,0.7080538272857666,22.802824020385742,0.46000000834465027,4.974135875701904,29.339153289794922,29.339153289794922,1.405152124237759,59.980070615812714,-0.6613879639153197,False,False,0,2.802824922323005,1,False
41,205,0.7084176540374756,0.14460554718971252,0.7084176540374756,23.826187133789062,0.46000000834465027,8.676332473754883,26.28496742248535,26.28496742248535,1.3386705391750007,61.3187411549877,-0.1814408652994295,False,False,0,3.826187542281076,1,False
42,210,0.7089352011680603,0.1425296664237976,0.7089352011680603,24.933612823486328,0.46000000834465027,8.551779747009277,29.87386703491211,29.87386703491211,1.4239171124431214,62.74265826743081,-0.17409921039819287,False,False,0,4.9336137330816925,1,False
43,215,0.709695041179657,0.12523147463798523,0.709695041179657,25.932504653930664,0.46000000834465027,7.513888359069824,31.69513511657715,31.69513511657715,1.4741629240849545,64.21682119151578,-0.3278564633782417,False,False,0,5.93250390137991,1,False
44,220,0.7096595168113708,0.20721808075904846,0.7096595168113708,27.41559600830078,0.46000000834465027,12.433084487915039,28.402223587036133,28.402223587036133,1.3981345250994515,65.61495571661526,0.22477099645629295,False,False,0,7.415595970425709,1,False
45,225,0.7099816203117371,0.1890300214290619,0.7099816203117371,28.91360092163086,0.46000000834465027,11.341801643371582,30.251916885375977,30.251916885375977,1.441895887294421,67.05685160390965,0.20029910674063678,False,False,0,8.913601375731325,1,False
46,230,0.710161030292511,0.21126195788383484,0.710161030292511,30.522932052612305,0.46000000834465027,12.6757173538208,30.436586380004883,30.436586380004883,1.4523415276190605,68.50919313152873,0.3022226700042152,False,False,0,10.522931420592695,1,False
47,235,0.709215521812439,0.3459218144416809,0.709215521812439,33.0025520324707,0.46000000834465027,20.755308151245117,25.198314666748047,25.198314666748047,1.3931883842585433,69.90238151578724,1.2257525109056433,False,False,0,13.002553477331027,1,False
48,240,0.7080967426300049,0.41094639897346497,0.7080967426300049,36.0864143371582,0.46000000834465027,24.656784057617188,24.82843017578125,24.82843017578125,1.441857975059749,71.344239490847,1.7861880947954742,False,False,0,16.086413749680275,1,False
49,245,0.7062095999717712,0.6562461853027344,0.7062661647796631,39.987457275390625,0.46000000834465027,33.28253173828125,31.759471893310547,31.759471893310547,1.8113994842220116,73.155638975069,2.27078282661636,False,False,0,19.987456112096446,1,False
50,250,0.7045586705207825,2.9914417266845703,0.7051773071289062,40.99692916870117,0.46000000834465027,35.897300720214844,10.454741668701171,52.27370834350586,1.8629179895036456,75.01855696457265,-0.6671545520050397,False,True,6,0.9969277506446872,2,True
51,255,0.7028124332427979,6.315613269805908,0.7042821049690247,40.99692916870117,0.46000000834465027,39.89005661010742,0.0,69.47662353515625,1.7339582323301146,76.75251519690273,-1.560562409097103,False,True,1,0.9969277506446872,2,False
52,260,0.7018204927444458,4.649478435516357,0.7033628225326538,48.120811462402344,0.46000000834465027,35.99152755737305,55.98514404296875,69.98143005371094,4.33673623873505,81.08925143563776,3.220821300569144,False,False,0,8.120811666075376,2,False
53,265,0.7010486721992493,1.6453070640563965,0.7018275260925293,56.983402252197266,0.46000000834465027,33.82306671142578,69.87312316894531,69.87312316894531,4.937255299356964,86.02650673499471,4.419059544393336,False,False,0,16.98340097988998,2,False
54,270,0.6994851231575012,2.7044267654418945,0.6999766826629639,60.35912322998047,0.46000000834465027,39.43156433105469,26.722128295898436,66.8053207397461,2.9136022836630424,88.94010901865775,0.7534818829484347,False,True,7,0.35912491813515146,3,True
55,275,0.6976861357688904,6.2269721031188965,0.6990810632705688,60.35912322998047,0.46000000834465027,42.270545959472656,0.0,68.81083679199219,1.8448665387642689,90.78497555742202,-1.660379884887842,False,True,2,0.35912491813515146,3,False
56,280,0.6959087252616882,6.303858757019043,0.6980069875717163,65.61429595947266,0.46000000834465027,42.911041259765625,41.988400268554685,69.98066711425781,3.9452193779280105,94.73019493535003,1.7044767430374463,False,False,0,5.614299101307807,3,False
57,285,0.694980263710022,3.45000958442688,0.696605920791626,74.34708404541016,0.46000000834465027,35.74384307861328,69.99003601074219,69.99003601074219,5.018664573886871,99.7488595092369,4.215988035802904,False,False,0,14.347085253608896,3,False
58,290,0.6938199996948242,1.7328622341156006,0.6943852305412292,81.27086639404297,0.46000000834465027,35.144744873046875,55.7505126953125,69.68814086914062,4.272639709682569,104.02149921891946,3.0784071057212525,False,True,9,1.2708680980444598,4,True
59,295,0.6915007829666138,5.283384323120117,0.6930592060089111,81.27086639404297,0.46000000834465027,42.606266021728516,0.0,68.12873077392578,1.861554633952502,105.88305385287198,-1.6753991705572517,False,True,4,1.2708680980444598,4,False
60,300,0.6890212893486023,7.868282794952393,0.691754937171936,82.98786163330078,0.46000000834465027,45.01277160644531,13.993991088867187,69.96995544433594,2.6781759285388294,108.56122978141082,-0.6933677545535057,False,False,0,2.9878586791759005,4,False
61,305,0.6878963112831116,4.957995891571045,0.6903707981109619,91.55500030517578,0.46000000834465027,35.07158279418945,69.99502563476562,69.99502563476562,4.996139724356946,113.55736950576778,4.070616560958459,False,False,0,11.55500099205561,4,False
62,310,0.6869127154350281,1.7331280708312988,0.6882531642913818,100.07698822021484,0.46000000834465027,31.270587921142578,69.96900177001953,69.96900177001953,4.87673571284115,118.4341052186089,4.1329217988716485,False,True,10,0.07698493248429372,5,True
63,315,0.6847369074821472,4.836115837097168,0.6865546107292175,100.07698822021484,0.46000000834465027,37.2358512878418,0.0,67.0162353515625,1.6249760251965994,120.05908124380548,-1.4624784226769396,False,True,5,0.07698493248429372,5,False
64,320,0.6814433932304382,8.638960838317871,0.6848713755607605,100.07698822021484,0.46000000834465027,45.63414001464844,0.0,69.92967224121094,2.0242938813805793,122.08337512518605,-1.8218644932425214,False,False,0,0.07698493248429372,5,False
65,325,0.6795637011528015,5.96031379699707,0.683111310005188,108.4615249633789,0.46000000834465027,37.8526611328125,69.99642181396484,69.99642181396484,5.098444003233082,127.18181912841915,3.795943671104091,False,False,0,8.461528206498159,5,False
66,330,0.6782878637313843,2.814256429672241,0.6807721257209778,116.79510498046875,0.46000000834465027,32.23630142211914,69.9889907836914,69.9889907836914,4.906565947873181,132.08838507629238,3.917669142319001,False,False,0,16.795106701903023,5,False
67,335,0.6757134199142456,3.7226150035858154,0.6775376200675964,120.0876693725586,0.46000000834465027,38.71670150756836,27.816400146484376,69.54100036621094,3.0369592880048963,135.1253443642973,0.5592994087390588,False,True,7,0.08766946984648882,6,True
68,340,0.6727889776229858,7.206380367279053,0.675803005695343,120.0876693725586,0.46000000834465027,41.8051872253418,0.0,69.68084716796875,1.822168793285637,136.94751315758293,-1.6399519139570733,False,True,2,0.08766946984648882,6,False
69,345,0.6707453727722168,6.787313461303711,0.6743184924125671,124.97749328613281,0.46000000834465027,36.96775436401367,41.9965576171875,69.9942626953125,3.6842813403359935,140.63179449791895,1.573967381975903,False,False,0,4.977490058124786,6,False
70,350,0.6698471903800964,3.333071708679199,0.6725382208824158,133.09498596191406,0.46000000834465027,28.544389724731445,69.99529266357422,69.99529266357422,4.813272667536673,145.4450671654556,3.7855438914857524,False,False,0,13.094979350393544,6,False
71,355,0.6678679585456848,0.5420674681663513,0.6678679585456848,140.6904296875,0.46000000834465027,32.5240478515625,69.85435485839844,69.85435485839844,4.895030424281865,150.34009758973744,3.189928176055597,False,True,10,0.6904349083028194,7,True
72,360,0.665285587310791,3.5369181632995605,0.6665438413619995,140.6904296875,0.46000000834465027,35.938209533691406,0.0,61.245330810546875,1.5770287711919975,151.9171263609295,-1.4193258940727977,False,True,5,0.6904349083028194,7,False
73,365,0.6619821190834045,6.981133460998535,0.664930522441864,140.6904296875,0.46000000834465027,41.33058166503906,0.0,69.84956359863281,1.7995347331131288,153.71666109404265,-1.619581259801816,False,False,0,0.6904349083028194,7,False
74,370,0.6608021259307861,3.664799451828003,0.6633443236351013,148.5796661376953,0.46000000834465027,30.20082664489746,69.99683380126953,69.99683380126953,4.852953878802783,158.5696149728455,3.521570833185084,False,False,0,8.579664232410408,7,False
75,375,0.6610565185546875,0.3314237892627716,0.6610565185546875,155.2953338623047,0.46000000834465027,19.885427474975586,69.97640991210938,69.97640991210938,4.668855563836391,163.23847053668194,2.51370047873744,False,False,0,15.2953347186006,7,False
76,380,0.659192681312561,0.4683157801628113,0.659192681312561,158.23980712890625,0.46000000834465027,28.098947525024414,57.85152053833008,57.85152053833008,3.3015704645535515,166.5400410012355,-0.026934664128875685,False,False,0,18.23981347256992,7,False
77,385,0.6557686924934387,1.859665870666504,0.6564052700996399,160.50804138183594,0.46000000834465027,37.19331741333008,30.053382110595702,50.08897018432617,2.3817575638372874,168.92179856507275,0.12465343933820217,False,True,8,0.5080487193616818,8,True
78,390,0.6538916826248169,4.477448463439941,0.6553788185119629,160.50804138183594,0.46000000834465027,31.41339111328125,0.0,63.85622787475586,1.4351886858462384,170.35698725091896,-1.2916698172616146,False,True,3,0.5080487193616818,8,False
79,395,0.6533961296081543,4.110052585601807,0.654773473739624,163.57321166992188,0.46000000834465027,23.580703735351562,27.989456176757812,69.97364044189453,2.649072381036718,173.0060596319557,0.6809908930063209,False,False,0,3.573204755301049,8,False
80,400,0.6538332104682922,0.28039392828941345,0.6538332104682922,170.43899536132812,0.46000000834465027,16.82363510131836,69.9787826538086,69.9787826538086,4.64067120141951,177.6467308333752,2.689188947425209,False,False,0,10.438997784003817,8,False
81,405,0.6530591249465942,0.3400355875492096,0.6530591249465942,172.5852813720703,0.46000000834465027,20.402135848999023,44.88701629638672,44.88701629638672,2.137806392080925,179.78453722545615,0.22225982188806315,False,False,0,12.585283358764713,8,False
82,410,0.6504066586494446,0.5285582542419434,0.6504452228546143,175.52171325683594,0.46000000834465027,29.331010818481445,28.735389709472656,28.735389709472656,1.620808261461483,181.40534548691767,1.4777067777863706,False,False,0,15.521717571866418,8,False
83,415,0.6477835774421692,0.5274089574813843,0.6477835774421692,178.9291229248047,0.46000000834465027,31.64453887939453,38.36052322387695,38.36052322387695,2.0093085719962787,183.4146540589139,1.599020592740826,False,False,0,18.929115879403895,8,False
84,420,0.6476067900657654,1.3936965465545654,0.6476959586143494,180.05499267578125,0.75,20.90544891357422,23.270773315429686,58.17693328857422,2.0262602807652574,185.4409143396792,-0.6977596249721902,False,True,7,0.054990507120436405,9,True
85,425,0.6484106779098511,2.6007885932922363,0.6479009389877319,180.05499267578125,0.75,14.485102653503418,0.0,65.84754943847656,1.9205885722408,187.36150291192004,-1.72852971501672,False,True,2,0.054990507120436405,9,False
86,430,0.6486436128616333,0.40703198313713074,0.6484622955322266,184.48802185058594,0.75,15.019885063171387,41.34496307373047,68.90827178955078,5.145365905971254,192.50686881789133,-0.19779186790965753,False,False,0,4.488027954584908,9,False
87,435,0.6497008800506592,0.17144173383712769,0.6497008800506592,185.89776611328125,0.75,10.286503791809082,30.666545867919922,30.666545867919922,2.364285011454638,194.871153829346,-0.7181130682165975,False,False,0,5.897771396677484,9,False
88,440,0.6492388844490051,0.5988709926605225,0.6493261456489563,187.00791931152344,0.75,15.436861038208008,10.313011169433594,10.313011169433594,1.9481663732411871,196.81932020258725,-0.6432057245115306,False,False,0,7.007915408083022,9,False
89,445,0.6489925980567932,0.24660979211330414,0.6489925980567932,189.05462646484375,0.75,14.796587944030762,20.136228561401367,20.136228561401367,2.057487775945338,198.8768079785326,0.194977746901692,False,False,0,9.054632153335518,9,False
90,450,0.6496731042861938,0.17990608513355255,0.6496731042861938,190.30235290527344,0.75,10.794364929199219,18.07194709777832,18.07194709777832,1.9906589611573398,200.86746693969002,-0.543868728933002,False,False,0,10.302356489444122,9,False
91,455,0.6510966420173645,0.11416013538837433,0.6510966420173645,191.12673950195312,0.75,6.849607944488525,16.74296760559082,16.74296760559082,1.956791208967405,202.82425814865744,-0.9367364386686783,False,False,0,11.126732138846108,9,False
92,460,0.6514918804168701,0.16586337983608246,0.6514918804168701,192.13706970214844,0.75,9.951803207397461,12.368985176086426,12.368985176086426,1.9208176477234904,204.74507579638097,-0.7184043934909563,False,False,0,12.137063628306294,9,False
93,465,0.6519917845726013,0.1580243706703186,0.6519917845726013,193.17518615722656,0.75,9.481462478637695,10.655160903930664,10.655160903930664,1.9076239685831538,206.65269976496415,-0.6787394500816686,False,False,0,13.175185749949463,9,False
94,470,0.6531157493591309,0.11315574496984482,0.6531157493591309,193.9713897705078,0.75,6.789344787597656,10.393692016601562,10.393692016601562,1.8981079108514665,208.55080767581566,-0.9120866717146385,False,False,0,13.971396198001145,9,False
95,475,0.654415488243103,0.09156780689954758,0.654415488243103,194.59881591796875,0.75,5.494068622589111,10.3878755569458,10.3878755569458,1.8958702309152209,210.44667790673086,-1.078857933496803,False,False,0,14.59882147232804,9,False
96,480,0.6558275818824768,0.07439812272787094,0.6558275818824768,195.11021423339844,0.75,4.4638872146606445,7.35415506362915,7.35415506362915,1.8828569208541215,212.329534827585,-1.1831795884976237,False,False,0,15.110213112599126,9,False
97,485,0.6570592522621155,0.07763688266277313,0.6570592522621155,195.61817932128906,0.75,4.658213138580322,6.67796516418457,6.67796516418457,1.8814000085394944,214.2109348361245,-1.1852900884304844,False,False,0,15.618183031854187,9,False
98,490,0.6583558320999146,0.0686793252825737,0.6583558320999146,196.0849151611328,0.75,4.1207594871521,6.134865760803223,6.134865760803223,1.8798361473181868,216.0907709834427,-1.2251206896934135,False,False,0,16.08491487474714,9,False
99,495,0.659612238407135,0.06697587668895721,0.659612238407135,196.5325164794922,0.75,4.018552780151367,6.672740936279297,6.672740936279297,1.8808458005822748,217.971616784025,-1.2451563312537952,False,False,0,16.532519764017394,9,False
100,500,0.6610455513000488,0.05224788933992386,0.6610455513000488,196.90098571777344,0.75,3.134873390197754,5.100462913513184,5.100462913513184,1.8776381077590585,219.84925489178406,-1.3214128986481806,False,False,0,16.900981162352366,9,False
101,505,0.6624420881271362,0.05024224519729614,0.6624420881271362,197.24057006835938,0.75,3.0145347118377686,5.220911979675293,5.220911979675293,1.877744736004039,221.72699962778805,-1.3503867687717999,False,False,0,17.2405646559842,9,False
102,510,0.6637797951698303,0.051180023699998856,0.6637797951698303,197.5839385986328,1.0399999618530273,3.0708014965057373,5.628817081451416,5.628817081451416,1.878359046487588,223.6053586742757,-1.3471529477412127,False,False,0,17.583934850081818,9,False
103,515,0.6648220419883728,0.06974125653505325,0.6648220419883728,198.03024291992188,1.0399999618530273,4.184475421905518,6.922609329223633,6.922609329223633,2.609068148731455,226.21442682300722,-1.9018546936440779,False,False,0,18.03024149029605,9,False
104,520,0.6661620140075684,0.05220264196395874,0.6661620140075684,198.4080810546875,1.0399999618530273,3.1321585178375244,5.434643268585205,5.434643268585205,2.6042893121983512,228.81871613520556,-1.9660159713871974,False,False,0,18.408085899887368,9,False
105,525,0.6673176884651184,0.06349553912878036,0.6673176884651184,198.82508850097656,1.0399999618530273,3.80973219871521,7.187952518463135,7.187952518463135,2.6095954487805306,231.42831158398604,-1.9316344970085324,False,False,0,18.825087306781313,9,False
106,530,0.6682338714599609,0.08196552842855453,0.6682338714599609,199.3598175048828,1.0399999618530273,4.91793155670166,8.676091194152832,8.676091194152832,2.6173256481962817,234.0456372321823,-1.820866636701687,False,False,0,19.35981375345628,9,False
107,535,0.6693069934844971,0.07591240108013153,0.6693069934844971,199.88824462890625,1.0399999618530273,4.554744243621826,7.683059215545654,7.683059215545654,2.6122788473714835,236.65791607955381,-1.8226188389565467,False,False,0,19.888245877134068,9,False
108,540,0.670339047908783,0.32441654801368713,0.6700259447097778,200.10391235351562,1.0399999618530273,4.86624813079834,3.3921295166015626,8.480323791503906,2.607944384821305,239.26586046437515,-2.131480051433203,False,True,7,0.10391577204003966,10,True
109,545,0.6713300943374634,0.7587983012199402,0.6705436110496521,200.10391235351562,1.0399999618530273,5.212581157684326,0.0,14.487606048583984,2.602945925938946,241.8688063903141,-2.3426513333450516,False,True,2,0.10391577204003966,10,False
110,550,0.6727588772773743,0.2410886436700821,0.6714555621147156,201.21583557128906,1.0399999618530273,3.4586639404296875,9.671179962158202,16.118633270263672,2.6580000665763266,244.52680645689048,-1.2802823801817604,False,False,0,1.215833451776973,10,False
111,555,0.6743072867393494,0.044869083911180496,0.6743072867393494,201.79872131347656,1.0399999618530273,2.6921451091766357,10.354995727539062,10.354995727539062,2.625655196668133,247.15246165355856,-1.780200762434767,False,False,0,1.798722366343526,10,False
112,560,0.6757124662399292,0.0504654161632061,0.6757124662399292,202.1433563232422,1.0399999618530273,3.0279250144958496,7.306475639343262,7.306475639343262,2.609447443105892,249.76190909666448,-2.0038707968256255,False,False,0,2.143354268313203,10,False
113,565,0.6766786575317383,0.08114839345216751,0.6766786575317383,202.66921997070312,1.0399999618530273,4.868903636932373,8.077800750732422,8.077800750732422,2.614386959997929,252.37629605666234,-1.8270750588460976,False,False,0,2.6692274734652415,10,False
114,570,0.6775805354118347,0.09106720238924026,0.6775805354118347,203.29551696777344,1.0399999618530273,5.464032173156738,9.440069198608398,9.440069198608398,2.6225236367239213,254.99881969338622,-1.733989039173912,False,False,0,3.295509707342859,10,False
115,575,0.6785726547241211,0.08935262262821198,0.6785726547241211,203.9279022216797,1.0399999618530273,5.361157417297363,11.440540313720703,11.440540313720703,2.6372568822883085,257.63607657567445,-1.7411409257147845,False,False,0,3.927899975687552,10,False
116,580,0.6799029111862183,0.06582913547754288,0.6799029111862183,204.4268798828125,1.0399999618530273,3.9497480392456055,11.107966423034668,11.107966423034668,2.6324493132325544,260.2685258889069,-1.870229506729459,False,False,0,4.426874850867392,10,False
117,585,0.6807932257652283,0.0973939448595047,0.6807932257652283,205.07359313964844,1.0399999618530273,5.843636512756348,12.082386016845703,12.082386016845703,2.644261168144186,262.91278705705093,-1.7331190973262136,False,False,0,5.073590804870946,10,False
118,590,0.6818051934242249,0.09240095317363739,0.6818051934242249,205.73863220214844,1.0399999618530273,5.544057369232178,12.14844036102295,12.14844036102295,2.644316434870883,265.5571034919218,-1.7148426385983773,False,False,0,5.738632957656364,10,False
119,595,0.6828808784484863,0.08903587609529495,0.6828808784484863,206.3794403076172,1.0399999618530273,5.3421525955200195,12.440584182739258,12.440584182739258,2.6469558596205855,268.20405935154224,-1.7414542197061098,False,False,0,6.379439011608781,10,False
